query-idProyecto,gen > rel* 3.0
q5-1513859099464,False
q5-1867112677,False
q5-38600054,False
q5-1793670869,False
q5-1509259336063,False
q5-1793550727,False
q5-2980433,False
q5-2980312,False
q5-1513981047985,False
q5-44790048,False
q5-15080003,False
q5-21060100,False
q5-31300098,False
q5-1968762688,False
q5-57820066,False
q5-1861380672,False
q5-30370364,False
q5-1507314506037,False
q5-1799030407,False
q5-1874870633,False
q5-41470042,False
q5-1506508636412,False
q5-44480097,False
q5-39700035,False
q5-1514937477531,False
q5-1855701520,False
q5-1506500486191,False
q5-48730022,False
q5-44530206,False
q5-1863361136,False
q5-1513384817120,False
q5-2034730659,False
q5-1910013,False
q5-1506183456116,False
q5-1873910076,False
q5-1513291679722,False
q5-25990034,False
q5-1791520423,False
q5-1506504496560,False
q5-3980346,False
q5-1505909746847,False
q5-1512474326119,False
q5-19774293,False
q5-1868250766,False
q5-27300077,False
q5-1862920424,False
q5-1513274628928,False
q5-7990036,False
q5-1860904624,False
q5-30640057,False
q5-12170495,False
q5-1507328996013,False
q5-38901168,False
q5-1859473956,False
q5-1506170506738,False
q5-10030057,False
q5-25681244,False
q5-40750122,False
q5-2040670574,False
q5-4970009,False
q5-1512508901201,False
q5-10020069,False
q5-42900016,False
q5-1980780624,False
q5-2040170691,False
q5-2032670435,False
q5-1509071446027,False
q5-1871801111,False
q5-1798541104,False
q5-1977701350,False
q5-2113680806,False
q5-43430042,False
q5-1509216206868,False
q5-26624051,False
q5-1514945238081,False
q5-49770027,False
q5-4910009,False
q5-1506250646045,False
q5-1513339550799,False
q5-1863840499,False
q5-1877330044,False
q5-1506165697032,False
q5-1795110502,False
q5-1511852806633,False
q5-2036600679,False
q5-1506263836970,False
q5-12010013,False
q5-1985060940,False
q5-1798270110,False
q5-1971742352,False
q5-1874830030,False
q5-114736093,False
q5-1979411881,False
q5-3970045,False
q5-1513289611811,False
q5-1513301160107,False
q5-31490031,False
q5-1513306729580,False
q5-44930003,False
q5-41633754,False
q5-1506705799575,False
q5-1513459213909,False
q5-27590137,False
q5-1860885457,False
q5-1513578677014,False
q5-1880250571,False
q5-48700022,False
q5-6780262,False
q5-1880550058,False
q5-1512501290024,False
q5-31930013,False
q5-1870191070,False
q5-1797370124,False
q5-37060037,False
q5-1512139198865,False
q5-42290187,False
q5-45430020,False
q5-1880520928,False
q5-41690023,False
q5-41390043,False
q5-12050060,False
q5-1972561423,False
q5-1506698186845,False
q5-1987230683,False
q5-2033800529,False
q5-1513572917883,False
q5-21222755,False
q5-5961640,False
q5-1802081296,False
q5-4840137,False
q5-51010011,False
q5-1883351960,False
q5-27430010,False
q5-1792872524,False
q5-1790327,False
q5-1795130498,False
q5-30740101,False
q5-1798591304,False
q5-33837267,False
q5-1506120736360,False
q5-2031570307,False
q5-42050109,False
q5-1872970055,False
q5-12070065,False
q5-44820005,False
q5-14070010,False
q5-11080014,False
q5-10320085,False
q5-1513561558362,False
q5-1512381554384,False
q5-41633751,False
q5-1874780064,False
q5-6890014,False
q5-18080084,False
q5-7870349,False
q5-49780004,False
q5-1513275902059,False
q5-26516131,False
q5-1861030884,False
q5-1798360247,False
q5-1506257007345,False
q5-2031570293,False
q5-1799340321,False
q5-1866211423,False
q5-2037250483,False
q5-13140029,False
q5-1880050091,False
q5-41710041,False
q5-24100035,False
q5-1509116128544,False
q5-1797076575,False
q5-5990049,False
q5-1506491716214,False
q5-1506679866479,False
q5-1506527896539,False
q5-970037,False
q5-1509233376012,False
q5-2031660564,False
q5-1506170717202,False
q5-7890422,False
q5-1513119852308,False
q5-25580019,False
q5-1859621940,False
q5-1791430060,False
q5-1511529536930,False
q5-1780317,False
q5-1505966436127,False
q5-18491491,False
q5-7850125,False
q5-7870283,False
q5-17270432,False
q5-45480028,False
q5-1860384777,False
q5-11730002,False
q5-1985081142,False
q5-1506736110671,False
q5-20480038,False
q5-1506502576993,False
q5-2037450412,False
q5-1506181556054,False
q5-1883200014,False
q5-13290027,False
q5-1509214286314,False
q5-1509249286132,False
q5-1509048596058,False
q5-1509212316544,False
q5-2033510475,False
q5-6820070,False
q5-1506516536494,False
q5-1513301279844,False
q5-1974362555,False
q5-1513262600350,False
q5-1513295580981,False
q5-2040080898,False
q5-1513303116253,False
q5-13640374,False
q5-1981550739,False
q5-9990277,False
q5-1511206652464,False
q5-1971910094,False
q5-2035290917,False
q5-1513293599180,False
q5-1856631193,False
q5-3960083,False
q5-1506491596226,False
q5-1513306760103,False
q5-1879370031,False
q5-1505879306615,False
q5-2027870645,False
q5-1881290765,False
q5-12760012,False
q5-19864323,False
q5-51010015,False
q5-49760013,False
q5-1506502926424,False
q5-1983520578,False
q5-9980022,False
q5-7860331,False
q5-25620005,False
q5-25520085,False
q5-1874920404,False
q5-2030610754,False
q5-1957730070,False
q5-1988120304,False
q5-4890014,False
q5-1984191059,False
q5-41440061,False
q5-1506176517200,False
q5-2032840413,False
q5-1864280925,False
q5-2980114,False
q5-31550024,False
q5-1506180576132,False
q5-2980123,False
q5-40790007,False
q5-27580161,False
q5-1513827960942,False
q5-28660008,False
q5-1767970249,False
q5-1794535803,False
q5-1865041244,False
q5-1506723579943,False
q5-1511610134576,False
q5-1506595388227,False
q5-1795631360,False
q5-1970362321,False
q5-1790700096,False
q5-1795210073,False
q5-6890023,False
q5-33300136,False
q5-1875660022,False
q5-1506727410806,False
q5-1882540294,False
q5-3980080,False
q5-1509225236083,False
q5-1866091663,False
q5-930029,False
q5-1513309296134,False
q5-68270006,False
q5-45970008,False
q5-43940048,False
q5-2025970710,False
q5-1506702147455,False
q5-1867011311,False
q5-43530079,False
q5-1506105848055,False
q5-1506512676719,False
q5-1506468388009,False
q5-44810013,False
q5-45910060,False
q5-10190041,False
q5-20820034,False
q5-46760032,False
q5-1506715242238,False
q5-22160289,False
q5-33815269,False
q5-1514687915979,False
q5-48650045,False
q5-31950024,False
q5-1511610045204,False
q5-46690006,False
q5-1797260915,False
q5-16420020,False
q5-1583220983,False
q5-1505790816198,False
q5-29615160,False
q5-1513557166296,False
q5-18160020,False
q5-36370055,False
q5-49760009,False
q5-1513283878109,False
q5-23453334,False
q5-1797081119,False
q5-7920019,False
q5-5980371,False
q5-1792660262,False
q5-52936492,False
q5-12160064,False
q5-5961559,False
q5-48190073,False
q5-1859902167,False
q5-48300011,False
q5-13110044,False
q5-1513300146349,False
q5-1856830886,False
q5-37170074,False
q5-1859802304,False
q5-1795701151,False
q5-1976211510,False
q5-1874820078,False
q5-1971780069,False
q5-1506579390704,False
q5-1506718306849,False
q5-1506725946254,False
q5-47890074,False
q5-23772782,False
q5-1875790634,False
q5-1506496856505,False
q5-35380045,False
q5-1506518536320,False
q5-1880510025,False
q5-1506177197587,False
q5-44860008,False
q5-19004040,False
q5-1509243106660,False
q5-7880076,False
q5-1796142111,False
q5-1506184896103,False
q5-49360018,False
q5-9990133,False
q5-49690048,False
q5-1861351166,False
q5-7900429,False
q5-1509236857869,False
q5-48640041,False
q5-1506182446078,False
q5-1513563257121,False
q5-4850361,False
q5-1803030480,False
q5-45120017,False
q5-1506126186271,False
q5-1865551010,False
q5-1506185926105,False
q5-49480002,False
q5-1856742156,False
q5-30360001,False
q5-43430045,False
q5-44820035,False
q5-1877191215,False
q5-1511090432995,False
q5-34530049,False
q5-1506689257426,False
q5-1506170306647,False
q5-1876700603,False
q5-1513099967648,False
q5-1513286056694,False
q5-38901173,False
q5-33300161,False
q5-1509101276171,False
q5-10030317,False
q5-2031730576,False
q5-6780096,False
q5-1793710433,False
q5-1883161351,False
q5-1882260020,False
q5-12120065,False
q5-31880142,False
q5-1880470212,False
q5-1506173707109,False
q5-46290061,False
q5-1506500536338,False
q5-1512259347596,False
q5-44470115,False
q5-6770118,False
q5-2036030534,False
q5-940044,False
q5-39915836,False
q5-24100062,False
q5-15270029,False
q5-16525731,False
q5-1863170850,False
q5-40140106,False
q5-1862731271,False
q5-1505799056444,False
q5-1505921486454,False
q5-35970071,False
q5-1974740029,False
q5-48690012,False
q5-1873960072,False
q5-1506243617617,False
q5-7940009,False
q5-45910043,False
q5-1513335005990,False
q5-910030,False
q5-4870147,False
q5-1877480006,False
q5-1863420972,False
q5-2121480195,False
q5-15690045,False
q5-1971931894,False
q5-41990026,False
q5-15580006,False
q5-1876470319,False
q5-1856951538,False
q5-48360102,False
q5-27020002,False
q5-39810013,False
q5-29430033,False
q5-2038670395,False
q5-1987350089,False
q5-1513348288785,False
q5-1882220728,False
q5-108852928,False
q5-1864352334,False
q5-1506262537775,False
q5-1979381764,False
q5-7880116,False
q5-1860946741,False
q5-1506520226394,False
q5-40300032,False
q5-1511132959000,False
q5-28741840,False
q5-2035560557,False
q5-960052,False
q5-46050014,False
q5-1877742151,False
q5-41900048,False
q5-1875720049,False
q5-10480124,False
q5-49820009,False
q5-1506689377013,False
q5-1506715956425,False
q5-26810127,False
q5-1506522536093,False
q5-25750002,False
q5-2039510201,False
q5-1794420354,False
q5-43150053,False
q5-1506186316153,False
q5-1791510181,False
q5-26670028,False
q5-1514722043934,False
q5-1506246637336,False
q5-1970621756,False
q5-15690043,False
q5-41760031,False
q5-2950070,False
q5-1507342156126,False
q5-1798282830,False
q5-5970369,False
q5-1506708666025,False
q5-940125,False
q5-7850035,False
q5-42775034,False
q5-1506169786800,False
q5-11000273,False
q5-1780450,False
q5-31910057,False
q5-13843625,False
q5-11730003,False
q5-1855791754,False
q5-1511123270239,False
q5-41540098,False
q5-2980090,False
q5-2970351,False
q5-47900022,False
q5-1512241909464,False
q5-1513274435226,False
q5-47960006,False
q5-7850237,False
q5-1509228726199,False
q5-1794190389,False
q5-2028910764,False
q5-1344240419,False
q5-1798110730,False
q5-1792860289,False
q6-57800092,False
q6-1863190961,False
q6-10180041,False
q6-1506524266334,False
q6-31550023,True
q6-1884040025,False
q6-1859473908,False
q6-1908860284,False
q6-1506520146272,False
q6-7890332,False
q6-1855931308,False
q6-45080058,False
q6-49730012,False
q6-13390013,False
q6-1509202436664,False
q6-1506516387044,False
q6-1790670480,False
q6-7870062,False
q6-33010046,False
q6-1506181106746,False
q6-1881080475,False
q6-1513373336060,False
q6-50100001,False
q6-10030449,False
q6-4840143,False
q6-4880162,False
q6-1873970039,False
q6-1511509698938,False
q6-1505960736188,False
q6-19100171,False
q6-1872970336,False
q6-1506270127591,False
q6-11040003,False
q6-4850246,False
q6-1872940094,False
q6-14690018,False
q6-2037100555,False
q6-1892890187,False
q6-13060029,False
q6-1859762138,False
q6-7900148,False
q6-1857631417,False
q6-1793320216,False
q6-1506704457092,False
q6-1976680008,False
q6-4840121,False
q6-1883380284,False
q6-1940035,False
q6-1509223416274,False
q6-13060050,False
q6-1505883556465,False
q6-1788960329,False
q6-1971322173,False
q6-30535192,False
q6-43180071,False
q6-38811205,False
q6-45430022,False
q6-33300138,False
q6-10860006,True
q6-21710081,True
q6-1966791433,False
q6-1506170426686,False
q6-1506263096902,False
q6-1875490331,False
q6-1972891707,False
q6-6910101,False
q6-16841286,False
q6-1514444197137,False
q6-27670047,False
q6-1984351074,False
q6-10560012,False
q6-5649391675244544,False
q6-37170087,False
q6-1793840017,False
q6-1506709907003,False
q6-1864391655,False
q6-1509236676504,False
q6-1867300198,False
q6-41880043,False
q6-20980005,False
q6-2033310456,False
q6-11020027,False
q6-43960038,False
q6-1797230128,False
q6-31910042,False
q6-80228724,False
q6-48630068,False
q6-1984082076,False
q6-1793500330,False
q6-48460045,False
q6-1511511836944,False
q6-1513295543997,False
q6-50570116,False
q6-1511123948820,False
q6-1512048452131,False
q6-46700033,False
q6-1881481690,False
q6-1790329,False
q6-1863301562,False
q6-1978970753,False
q6-1793641151,False
q6-1879360037,False
q6-27050576,True
q6-900109,False
q6-7980004,False
q6-1506493636528,False
q6-21770120,True
q6-42540099,False
q6-33837272,False
q6-1797140185,False
q6-15030014,False
q6-4890065,True
q6-1878400640,False
q6-1509070776260,False
q6-37220006,False
q6-1506174547114,False
q6-970010,False
q6-35820134,False
q6-1506233866939,False
q6-1994840013,True
q6-4870393,False
q6-15110055,False
q6-47910028,False
q6-1797440305,False
q6-1978731214,False
q6-6810158,False
q6-2034580327,False
q6-10080001,False
q6-1864440790,False
q6-1863770846,False
q6-23742836,False
q6-1513279968806,False
q6-1884020517,False
q6-31310263,False
q6-1881171177,False
q6-1509194426245,False
q6-6780442,False
q6-46353547,False
q6-1793700497,False
q6-13110055,False
q6-45920033,False
q6-43140010,False
q6-2030610742,False
q6-10650227,False
q6-1865511274,False
q6-20120054,False
q6-1513274616668,False
q6-33160018,False
q6-1506173567420,False
q6-1513299478026,False
q6-1988100263,False
q6-1869242377,False
q6-1509091185984,True
q6-7860138,False
q6-1513507757267,False
q6-1790760391,False
q6-900355,False
q6-1506269298769,False
q6-1862771155,False
q6-1880150100,False
q6-33610156,False
q6-1799050257,False
q6-1508146756018,False
q6-1866151159,False
q6-24850075,False
q6-1509058586044,True
q6-10080019,False
q6-1878290041,False
q6-16525743,False
q6-19218689,False
q6-1506177516607,True
q6-1513294000230,False
q6-41070083,False
q6-49410029,False
q6-31290055,False
q6-1506498856950,False
q6-1506493426479,False
q6-7970036,False
q6-21710068,False
q6-1881040074,False
q6-1977291520,False
q6-24760057,False
q6-1506721526744,False
q6-1875390063,False
q6-970020,False
q6-1511268306814,False
q6-1790760297,False
q6-28580018,False
q6-1513290166294,False
q6-1506685457043,False
q6-1509206366098,False
q6-16040058,False
q6-7870148,True
q6-1803060473,True
q6-1984430497,False
q6-2035290953,False
q6-2970140,False
q6-49670063,False
q6-1980860243,False
q6-1797540044,True
q6-1511283267092,False
q6-1511513788902,False
q6-1506500676261,False
q6-14110061,False
q6-7890257,False
q6-1509218473106,False
q6-1872850093,False
q6-1511130070891,False
q6-1795540309,False
q6-1873751474,False
q6-35820136,False
q6-47560075,False
q6-24630133,False
q6-48230034,False
q6-1872910431,False
q6-6790061,False
q6-15070006,True
q6-1509216636214,False
q6-24730101,False
q6-1506496436725,False
q6-1289020003,False
q6-122244312,False
q6-1506124216461,False
q6-1505955227120,False
q6-27310076,False
q6-1974701347,False
q6-1602620223,False
q6-1509225995986,False
q6-42800007,False
q6-1511999012342,False
q6-1509198616064,False
q6-1512112272297,True
q6-1866061568,False
q6-1780397,False
q6-1510963357927,False
q6-57820075,False
q6-1506174457179,False
q6-48790008,False
q6-22160299,False
q6-5970036,False
q6-2033420336,False
q6-1801335796,False
q6-4930005,False
q6-45780058,False
q6-1800101555,False
q6-1506262577411,False
q6-1507330976082,False
q6-1513285930549,False
q6-1871860092,False
q6-1859812033,False
q6-1984530276,False
q6-1856921186,False
q6-2033800542,False
q6-30290047,False
q6-1798210422,False
q6-13060019,False
q6-1798701026,False
q6-1791991074,False
q6-13220034,False
q6-1505965666056,False
q6-1512146326692,False
q6-1975270594,False
q6-1878170062,False
q6-1861491437,False
q6-1506164777212,False
q6-40400037,False
q6-1920002,False
q6-1506758346840,False
q6-1509222190156,False
q6-1511116401271,False
q6-1509198626591,False
q6-22550037,False
q6-3950047,False
q6-1880340042,False
q6-26550042,False
q6-1506510636415,False
q6-1509048566297,False
q6-7920049,False
q6-1798690265,False
q6-1506166867614,False
q6-1884180782,False
q6-38080036,False
q6-5990306,False
q6-11020029,False
q6-6790035,False
q6-1509225326060,False
q6-1875340139,False
q6-45390054,False
q6-20800557,False
q6-1983291765,False
q6-44800029,False
q6-45980013,False
q6-29625158,True
q6-1513297331081,True
q6-1792881449,False
q6-1872940093,False
q6-23842748,False
q6-21830035,False
q6-1506719027198,False
q6-960008,False
q6-2037440684,True
q6-1506746547444,False
q6-1506185986057,False
q6-28741847,False
q6-34920142,False
q6-1509234856027,False
q6-1867031436,False
q6-1131230489,False
q6-1354020033,False
q6-36220860,False
q6-1506489676263,False
q6-1506687767399,False
q6-45910071,False
q6-44790049,False
q6-1984120994,False
q6-1505959776000,False
q6-2035450826,False
q6-1512047992365,False
q6-7890056,False
q6-47170006,False
q6-47500058,False
q6-1872680227,False
q6-46063809,False
q6-50070021,False
q6-1974821778,False
q6-1879690737,False
q6-1861232143,False
q6-41620016,False
q6-5629499534213120,True
q6-1876381512,False
q6-1876820021,False
q6-1506171966657,False
q6-32750019,True
q6-1800060197,False
q6-38600044,False
q6-1513849917268,False
q6-1986100434,False
q6-1511133102246,False
q6-1506714186849,False
q6-1506531626003,False
q6-1860005,False
q6-1506720256624,True
q6-960053,False
q6-1509186659273,False
q6-39060023,False
q6-1791770031,False
q6-1875450886,False
q6-2980106,False
q6-20900009,False
q6-1506179157328,False
q6-41170020,False
q6-2037700296,False
q6-1509046426223,False
q6-1506494716249,False
q6-36490190,False
q6-1872920092,False
q6-26810110,False
q6-4870369,False
q6-1802030357,False
q6-36750034,False
q6-1986220805,False
q6-1863801180,False
q6-1879271784,False
q6-1506700426462,False
q6-1973531692,False
q6-1984490326,False
q6-1795050604,False
q6-6780354,False
q6-4870151,False
q6-1978821253,False
q6-1511724288117,False
q6-33720021,False
q6-67170018,False
q6-1511774796181,False
q6-26760084,False
q6-42620050,False
q6-45350045,False
q6-1513556830031,False
q6-47900019,False
q6-1790840019,False
q6-1792430554,False
q6-2038100445,False
q6-1506502976207,False
q6-1511778302520,False
q6-1860774854,False
q6-1800063,False
q6-11480031,False
q6-31490011,False
q6-42290176,False
q6-1506178546734,False
q6-1871940464,False
q6-1880280026,False
q6-1506524326358,False
q6-1984120998,False
q6-101739008,False
q6-1863511591,False
q6-2034690276,False
q6-1511938421091,False
q6-1876500061,False
q6-1979491471,False
q6-1880690593,False
q6-1857950630,False
q6-1513277679247,False
q6-1854901091,False
q6-1967792474,False
q6-48360095,False
q6-24100060,False
q6-1873950073,False
q6-1511799046773,False
q6-1506327798456,False
q6-1799050241,False
q6-1794850186,False
q6-9990372,False
q6-1977980927,False
q6-1879130732,False
q6-1798250621,False
q6-1878800409,False
q6-1506723466849,False
q6-1863001776,False
q6-1799241845,False
q6-22650009,False
q6-2033450476,False
q6-1513293761181,False
q6-1513295946260,False
q6-1506520636519,False
q6-38811236,False
q6-1506181276011,False
q6-1506716146657,False
q6-1802140875,False
q6-1982620835,False
q6-4860318,False
q6-1861491397,False
q6-1506498896742,False
q6-1514954969139,False
q6-1980421227,False
q6-1800313,False
q6-10020067,False
q6-14100062,False
q6-1801090152,False
q6-54790064,False
q6-2032580593,False
q6-45080052,False
q6-2034690311,False
q6-1874880058,False
q6-15494865,False
q6-1507331466022,False
q6-2029740524,False
q6-1514714197393,False
q6-44910002,False
q6-37240003,False
q6-1513859099464,False
q6-1867112677,False
q6-38600054,True
q6-1793670869,True
q6-1509259336063,False
q6-1793550727,False
q6-2980433,False
q6-2980312,False
q6-1513981047985,False
q6-44790048,False
q6-15080003,False
q6-21060100,False
q6-31300098,False
q6-1968762688,False
q6-57820066,False
q6-1861380672,False
q6-30370364,False
q6-1507314506037,False
q6-1799030407,False
q6-1874870633,False
q6-41470042,False
q6-1506508636412,False
q6-44480097,False
q6-39700035,False
q6-1514937477531,False
q6-1855701520,False
q6-1506500486191,False
q6-48730022,False
q6-44530206,False
q6-1863361136,False
q6-1513384817120,False
q6-2034730659,False
q6-1910013,False
q6-1506183456116,False
q6-1873910076,False
q6-1513291679722,False
q6-25990034,False
q6-1791520423,False
q6-1506504496560,False
q6-3980346,False
q6-1505909746847,True
q6-1512474326119,False
q6-19774293,False
q6-1868250766,False
q6-27300077,False
q6-1862920424,False
q6-1513274628928,False
q6-7990036,False
q6-1860904624,False
q6-30640057,False
q6-12170495,False
q6-1507328996013,False
q6-38901168,False
q6-1859473956,False
q6-1506170506738,False
q6-10030057,False
q6-25681244,False
q6-40750122,False
q6-2040670574,False
q6-4970009,False
q6-1512508901201,False
q6-10020069,False
q6-42900016,False
q6-1980780624,False
q6-2040170691,False
q6-2032670435,False
q6-1509071446027,False
q6-1871801111,False
q6-1798541104,False
q6-1977701350,False
q6-2113680806,False
q6-43430042,False
q6-1509216206868,False
q6-26624051,False
q6-1514945238081,False
q6-49770027,False
q6-4910009,False
q6-1506250646045,False
q6-1513339550799,False
q6-1863840499,False
q6-1877330044,False
q6-1506165697032,False
q6-1795110502,False
q6-1511852806633,False
q6-2036600679,False
q6-1506263836970,False
q6-12010013,False
q6-1985060940,False
q6-1798270110,False
q6-1971742352,False
q6-1874830030,False
q6-114736093,True
q6-1979411881,False
q6-3970045,False
q6-1513289611811,False
q6-1513301160107,False
q6-31490031,False
q6-1513306729580,False
q6-44930003,False
q6-41633754,False
q6-1506705799575,False
q6-1513459213909,False
q6-27590137,False
q6-1860885457,False
q6-1513578677014,False
q6-1880250571,False
q6-48700022,False
q6-6780262,False
q6-1880550058,False
q6-1512501290024,False
q6-31930013,False
q6-1870191070,False
q6-1797370124,False
q6-37060037,True
q6-1512139198865,False
q6-42290187,False
q6-45430020,False
q6-1880520928,False
q6-41690023,False
q6-41390043,False
q6-12050060,False
q6-1972561423,True
q6-1506698186845,False
q6-1987230683,False
q6-2033800529,False
q6-1513572917883,False
q6-21222755,False
q6-5961640,True
q6-1802081296,False
q6-4840137,False
q6-51010011,False
q6-1883351960,False
q6-27430010,False
q6-1792872524,False
q6-1790327,False
q6-1795130498,False
q6-30740101,False
q6-1798591304,True
q6-33837267,False
q6-1506120736360,False
q6-2031570307,False
q6-42050109,False
q6-1872970055,False
q6-12070065,False
q6-44820005,False
q6-14070010,False
q6-11080014,True
q6-10320085,False
q6-1513561558362,True
q6-1512381554384,False
q6-41633751,True
q6-1874780064,False
q6-6890014,False
q6-18080084,False
q6-7870349,False
q6-49780004,False
q6-1513275902059,False
q6-26516131,False
q6-1861030884,False
q6-1798360247,False
q6-1506257007345,False
q6-2031570293,False
q6-1799340321,False
q6-1866211423,False
q6-2037250483,False
q6-13140029,False
q6-1880050091,False
q6-41710041,True
q6-24100035,False
q6-1509116128544,False
q6-1797076575,False
q6-5990049,False
q6-1506491716214,False
q6-1506679866479,False
q6-1506527896539,False
q6-970037,False
q6-1509233376012,False
q6-2031660564,False
q6-1506170717202,False
q6-7890422,False
q6-1513119852308,False
q6-25580019,False
q6-1859621940,False
q6-1791430060,False
q6-1511529536930,False
q6-1780317,False
q6-1505966436127,False
q6-18491491,False
q6-7850125,False
q6-7870283,False
q6-17270432,False
q6-45480028,False
q6-1860384777,False
q6-11730002,False
q6-1985081142,False
q6-1506736110671,False
q6-20480038,False
q6-1506502576993,False
q6-2037450412,False
q6-1506181556054,False
q6-1883200014,False
q6-13290027,False
q6-1509214286314,False
q6-1509249286132,False
q6-1509048596058,False
q6-1509212316544,False
q6-2033510475,False
q6-6820070,False
q6-1506516536494,False
q6-1513301279844,False
q6-1974362555,False
q6-1513262600350,False
q6-1513295580981,False
q6-2040080898,False
q6-1513303116253,False
q6-13640374,False
q6-1981550739,False
q6-9990277,False
q6-1511206652464,False
q6-1971910094,False
q6-2035290917,False
q6-1513293599180,False
q6-1856631193,False
q6-3960083,False
q6-1506491596226,False
q6-1513306760103,False
q6-1879370031,False
q6-1505879306615,False
q6-2027870645,False
q6-1881290765,False
q6-12760012,False
q6-19864323,False
q6-51010015,False
q6-49760013,False
q6-1506502926424,False
q6-1983520578,False
q6-9980022,False
q6-7860331,False
q6-25620005,True
q6-25520085,False
q6-1874920404,False
q6-2030610754,False
q6-1957730070,False
q6-1988120304,False
q6-4890014,False
q6-1984191059,False
q6-41440061,False
q6-1506176517200,False
q6-2032840413,False
q6-1864280925,False
q6-2980114,False
q6-31550024,False
q6-1506180576132,False
q6-2980123,False
q6-40790007,False
q6-27580161,True
q6-1513827960942,False
q6-28660008,False
q6-1767970249,False
q6-1794535803,False
q6-1865041244,False
q6-1506723579943,False
q6-1511610134576,False
q6-1506595388227,False
q6-1795631360,False
q6-1970362321,False
q6-1790700096,False
q6-1795210073,False
q6-6890023,False
q6-33300136,False
q6-1875660022,False
q6-1506727410806,False
q6-1882540294,False
q6-3980080,False
q6-1509225236083,False
q6-1866091663,False
q6-930029,False
q6-1513309296134,False
q6-68270006,False
q6-45970008,False
q6-43940048,False
q6-2025970710,False
q6-1506702147455,False
q6-1867011311,False
q6-43530079,False
q6-1506105848055,False
q6-1506512676719,False
q6-1506468388009,True
q6-44810013,False
q6-45910060,False
q6-10190041,False
q6-20820034,False
q6-46760032,False
q6-1506715242238,False
q6-22160289,False
q6-33815269,False
q6-1514687915979,False
q6-48650045,False
q6-31950024,False
q6-1511610045204,False
q6-46690006,False
q6-1797260915,False
q6-16420020,False
q6-1583220983,False
q6-1505790816198,False
q6-29615160,False
q6-1513557166296,False
q6-18160020,False
q6-36370055,False
q6-49760009,False
q6-1513283878109,False
q6-23453334,False
q6-1797081119,False
q6-7920019,False
q6-5980371,False
q6-1792660262,False
q6-52936492,False
q6-12160064,False
q6-5961559,False
q6-48190073,False
q6-1859902167,False
q6-48300011,False
q6-13110044,False
q6-1513300146349,False
q6-1856830886,False
q6-37170074,False
q6-1859802304,False
q6-1795701151,False
q6-1976211510,False
q6-1874820078,False
q6-1971780069,False
q6-1506579390704,False
q6-1506718306849,True
q6-1506725946254,True
q6-47890074,False
q6-23772782,False
q6-1875790634,False
q6-1506496856505,False
q6-35380045,False
q6-1506518536320,False
q6-1880510025,False
q6-1506177197587,False
q6-44860008,False
q6-19004040,False
q6-1509243106660,False
q6-7880076,False
q6-1796142111,False
q6-1506184896103,False
q6-49360018,False
q6-9990133,False
q6-49690048,False
q6-1861351166,False
q6-7900429,False
q6-1509236857869,False
q6-48640041,False
q6-1506182446078,False
q6-1513563257121,False
q6-4850361,False
q6-1803030480,False
q6-45120017,False
q6-1506126186271,False
q6-1865551010,False
q6-1506185926105,False
q6-49480002,False
q6-1856742156,False
q6-30360001,False
q6-43430045,False
q6-44820035,False
q6-1877191215,False
q6-1511090432995,False
q6-34530049,False
q6-1506689257426,False
q6-1506170306647,False
q6-1876700603,False
q6-1513099967648,False
q6-1513286056694,False
q6-38901173,False
q6-33300161,False
q6-1509101276171,False
q6-10030317,False
q6-2031730576,False
q6-6780096,False
q6-1793710433,False
q6-1883161351,False
q6-1882260020,False
q6-12120065,False
q6-31880142,False
q6-1880470212,False
q6-1506173707109,False
q6-46290061,False
q6-1506500536338,False
q6-1512259347596,False
q6-44470115,False
q6-6770118,False
q6-2036030534,False
q6-940044,False
q6-39915836,False
q6-24100062,False
q6-15270029,False
q6-16525731,False
q6-1863170850,False
q6-40140106,True
q6-1862731271,False
q6-1505799056444,False
q6-1505921486454,False
q6-35970071,False
q6-1974740029,False
q6-48690012,False
q6-1873960072,False
q6-1506243617617,False
q6-7940009,False
q6-45910043,False
q6-1513335005990,False
q6-910030,False
q6-4870147,False
q6-1877480006,False
q6-1863420972,False
q6-2121480195,False
q6-15690045,True
q6-1971931894,False
q6-41990026,False
q6-15580006,False
q6-1876470319,False
q6-1856951538,False
q6-48360102,False
q6-27020002,False
q6-39810013,False
q6-29430033,False
q6-2038670395,False
q6-1987350089,False
q6-1513348288785,True
q6-1882220728,False
q6-108852928,False
q6-1864352334,False
q6-1506262537775,False
q6-1979381764,False
q6-7880116,False
q6-1860946741,False
q6-1506520226394,False
q6-40300032,False
q6-1511132959000,False
q6-28741840,False
q6-2035560557,False
q6-960052,False
q6-46050014,False
q6-1877742151,False
q6-41900048,False
q6-1875720049,False
q6-10480124,False
q6-49820009,False
q6-1506689377013,False
q6-1506715956425,False
q6-26810127,False
q6-1506522536093,False
q6-25750002,False
q6-2039510201,False
q6-1794420354,False
q6-43150053,False
q6-1506186316153,False
q6-1791510181,False
q6-26670028,False
q6-1514722043934,False
q6-1506246637336,False
q6-1970621756,False
q6-15690043,False
q6-41760031,False
q6-2950070,False
q6-1507342156126,False
q6-1798282830,False
q6-5970369,False
q6-1506708666025,False
q6-940125,False
q6-7850035,False
q6-42775034,False
q6-1506169786800,False
q6-11000273,False
