query-idProyecto,orig_total,gen_total,gen > rel* 1,gen > rel* 1.1,gen > rel* 1.2,gen > rel* 1.3 
q5-1866061568,0,0,False,False,False,False
q5-15690043,0,0,False,False,False,False
q5-1512259347596,0,0,False,False,False,False
q5-1506185986057,0,0,False,False,False,False
q5-6910101,0,0,False,False,False,False
q5-7890422,0,0,False,False,False,False
q5-1509243106660,0,0,False,False,False,False
q5-15270029,0,0,False,False,False,False
q5-1863170850,0,0,False,False,False,False
q5-13843625,0,0,False,False,False,False
q5-68270006,0,0,False,False,False,False
q5-24760057,0,0,False,False,False,False
q5-1971322173,0,0,False,False,False,False
q5-1968762688,0,0,False,False,False,False
q5-40750122,0,0,False,False,False,False
q5-1871801111,0,0,False,False,False,False
q5-13110055,0,0,False,False,False,False
q5-1505790816198,0,0,False,False,False,False
q5-44930003,0,0,False,False,False,False
q5-1507342156126,0,0,False,False,False,False
q5-26550042,0,0,False,False,False,False
q5-20820034,0,0,False,False,False,False
q5-1513274435226,0,0,False,False,False,False
q5-45350045,0,0,False,False,False,False
q5-1510963357927,0,0,False,False,False,False
q5-1794190389,0,0,False,False,False,False
q5-12070065,0,0,False,False,False,False
q5-9980022,0,0,False,False,False,False
q5-33837267,0,0,False,False,False,False
q5-33610156,0,0,False,False,False,False
q5-41470042,0,0,False,False,False,False
q5-43430042,0,0,False,False,False,False
q5-1506493426479,0,0,False,False,False,False
q5-2970140,0,0,False,False,False,False
q5-1861491437,0,0,False,False,False,False
q5-44860008,0,0,False,False,False,False
q5-7860138,0,0,False,False,False,False
q5-2037100555,0,0,False,False,False,False
q5-1800101555,0,0,False,False,False,False
q5-11480031,0,0,False,False,False,False
q5-3980080,0,0,False,False,False,False
q5-1514722043934,0,0,False,False,False,False
q5-122244312,0,0,False,False,False,False
q5-1875340139,0,0,False,False,False,False
q5-1506493636528,0,0,False,False,False,False
q5-1509212316544,0,0,False,False,False,False
q5-1983520578,0,0,False,False,False,False
q5-1790670480,0,0,False,False,False,False
q5-7920019,0,0,False,False,False,False
q5-30740101,0,0,False,False,False,False
q5-45920033,0,0,False,False,False,False
q5-47960006,0,0,False,False,False,False
q5-1978821253,0,0,False,False,False,False
q5-1506715956425,0,0,False,False,False,False
q5-2031570307,0,0,False,False,False,False
q5-1977291520,0,0,False,False,False,False
q5-1883380284,0,0,False,False,False,False
q5-4840121,0,0,False,False,False,False
q5-4870369,0,0,False,False,False,False
q5-970020,0,0,False,False,False,False
q5-1767970249,0,0,False,False,False,False
q5-40140106,0,0,False,False,False,False
q5-1506502976207,0,0,False,False,False,False
q5-1865551010,0,0,False,False,False,False
q5-1506727410806,0,0,False,False,False,False
q5-1797260915,0,0,False,False,False,False
q5-2980090,0,0,False,False,False,False
q5-1513306760103,0,0,False,False,False,False
q5-1879370031,0,0,False,False,False,False
q5-1506178546734,0,0,False,False,False,False
q5-1513299478026,0,0,False,False,False,False
q5-7890056,0,0,False,False,False,False
q5-34920142,0,0,False,False,False,False
q5-1879271784,0,0,False,False,False,False
q5-2032840413,0,0,False,False,False,False
q5-1514945238081,0,0,False,False,False,False
q5-13060050,0,0,False,False,False,False
q5-24630133,0,0,False,False,False,False
q5-1506166867614,0,0,False,False,False,False
q5-54790064,0,0,False,False,False,False
q5-1868250766,0,0,False,False,False,False
q5-1798541104,0,0,False,False,False,False
q5-1872910431,0,0,False,False,False,False
q5-1513827960942,0,0,False,False,False,False
q5-33720021,0,0,False,False,False,False
q5-41760031,0,0,False,False,False,False
q5-1940035,0,0,False,False,False,False
q5-1509233376012,0,0,False,False,False,False
q5-1872680227,0,0,False,False,False,False
q5-27580161,0,0,False,False,False,False
q5-1511774796181,0,0,False,False,False,False
q5-1506181106746,0,0,False,False,False,False
q5-1798282830,0,0,False,False,False,False
q5-41990026,0,0,False,False,False,False
q5-30370364,0,0,False,False,False,False
q5-11020027,0,0,False,False,False,False
q5-1874830030,0,0,False,False,False,False
q5-1511999012342,0,0,False,False,False,False
q5-1859621940,0,0,False,False,False,False
q5-48790008,0,0,False,False,False,False
q5-1873960072,0,0,False,False,False,False
q5-1855701520,0,0,False,False,False,False
q5-1865511274,0,0,False,False,False,False
q5-1513293599180,0,0,False,False,False,False
q5-14100062,0,0,False,False,False,False
q5-29625158,0,0,False,False,False,False
q5-2029740524,0,0,False,False,False,False
q5-1509218473106,0,0,False,False,False,False
q5-2025970710,0,0,False,False,False,False
q5-1506510636415,0,0,False,False,False,False
q5-1799340321,0,0,False,False,False,False
q5-19004040,0,0,False,False,False,False
q5-1793700497,0,0,False,False,False,False
q5-1506174457179,0,0,False,False,False,False
q5-2033420336,0,0,False,False,False,False
q5-6890014,0,0,False,False,False,False
q5-1864440790,0,0,False,False,False,False
q5-1856921186,0,0,False,False,False,False
q5-1506512676719,0,0,False,False,False,False
q5-10180041,0,0,False,False,False,False
q5-20980005,0,0,False,False,False,False
q5-1780317,0,0,False,False,False,False
q5-1506502926424,0,0,False,False,False,False
q5-1803030480,0,0,False,False,False,False
q5-1974362555,0,0,False,False,False,False
q5-43140010,0,0,False,False,False,False
q5-49780004,0,0,False,False,False,False
q5-1792881449,0,0,False,False,False,False
q5-1511610045204,0,0,False,False,False,False
q5-44800029,0,0,False,False,False,False
q5-4970009,0,0,False,False,False,False
q5-940044,0,0,False,False,False,False
q5-1506170506738,0,0,False,False,False,False
q5-45430022,0,0,False,False,False,False
q5-1131230489,0,0,False,False,False,False
q5-1505879306615,0,0,False,False,False,False
q5-10190041,0,0,False,False,False,False
q5-1855931308,0,0,False,False,False,False
q5-1793320216,0,0,False,False,False,False
q5-7980004,0,0,False,False,False,False
q5-1509070776260,0,0,False,False,False,False
q5-1985060940,0,0,False,False,False,False
q5-4840143,0,0,False,False,False,False
q5-1506184896103,0,0,False,False,False,False
q5-27670047,0,0,False,False,False,False
q5-1877330044,0,0,False,False,False,False
q5-1988120304,0,0,False,False,False,False
q5-1797230128,0,0,False,False,False,False
q5-1509259336063,0,0,False,False,False,False
q5-1511724288117,0,0,False,False,False,False
q5-41170020,0,0,False,False,False,False
q5-46700033,0,0,False,False,False,False
q5-16420020,0,0,False,False,False,False
q5-42290187,0,0,False,False,False,False
q5-4930005,0,0,False,False,False,False
q5-1970621756,0,0,False,False,False,False
q5-1514444197137,0,0,False,False,False,False
q5-2027870645,0,0,False,False,False,False
q5-44480097,0,0,False,False,False,False
q5-1971780069,0,0,False,False,False,False
q5-1506173707109,0,0,False,False,False,False
q5-3980346,0,0,False,False,False,False
q5-45080058,0,0,False,False,False,False
q5-48190073,0,0,False,False,False,False
q5-1506126186271,0,0,False,False,False,False
q5-2034730659,0,0,False,False,False,False
q5-1793670869,0,0,False,False,False,False
q5-1511123270239,0,0,False,False,False,False
q5-42775034,0,0,False,False,False,False
q5-1878290041,0,0,False,False,False,False
q5-4890014,0,0,False,False,False,False
q5-10320085,0,0,False,False,False,False
q5-23842748,0,0,False,False,False,False
q5-1513556830031,0,0,False,False,False,False
q5-1512381554384,0,0,False,False,False,False
q5-1860946741,0,0,False,False,False,False
q5-1506721526744,0,0,False,False,False,False
q5-1506689257426,0,0,False,False,False,False
q5-2037250483,0,0,False,False,False,False
q5-1506263096902,0,0,False,False,False,False
q5-1506531626003,0,0,False,False,False,False
q5-1511778302520,0,0,False,False,False,False
q5-1511120076135,0,0,False,False,False,False
q5-49480002,0,0,False,False,False,False
q5-5649391675244544,0,0,False,False,False,False
q5-10560012,0,0,False,False,False,False
q5-20480038,0,0,False,False,False,False
q5-37220006,0,0,False,False,False,False
q5-1874820078,0,0,False,False,False,False
q5-1979491471,0,0,False,False,False,False
q5-7920049,0,0,False,False,False,False
q5-1506257007345,0,0,False,False,False,False
q5-12160064,0,0,False,False,False,False
q5-1513274628928,0,0,False,False,False,False
q5-1884040025,0,0,False,False,False,False
q5-1506723466849,0,0,False,False,False,False
q5-1506708666025,0,0,False,False,False,False
q5-1507331466022,0,0,False,False,False,False
q5-1509236676504,0,0,False,False,False,False
q5-1802140875,0,0,False,False,False,False
q5-7880116,0,0,False,False,False,False
q5-57820075,0,0,False,False,False,False
q5-27590137,0,0,False,False,False,False
q5-1884180782,0,0,False,False,False,False
q5-1798360247,0,0,False,False,False,False
q5-39700035,0,0,False,False,False,False
q5-44820005,0,0,False,False,False,False
q5-48690012,0,0,False,False,False,False
q5-910030,0,0,False,False,False,False
q5-1972561423,0,0,False,False,False,False
q5-1883351960,0,0,False,False,False,False
q5-12760012,0,0,False,False,False,False
q5-38811236,0,0,False,False,False,False
q5-1882220728,0,0,False,False,False,False
q5-1872940094,0,0,False,False,False,False
q5-1513572917883,0,0,False,False,False,False
q5-21710081,0,0,False,False,False,False
q5-1863301562,0,0,False,False,False,False
q5-1511509698938,0,0,False,False,False,False
q5-15110055,0,0,False,False,False,False
q5-1788960329,0,0,False,False,False,False
q5-2980106,0,0,False,False,False,False
q5-1802081296,0,0,False,False,False,False
q5-31550024,0,0,False,False,False,False
q5-45780058,0,0,False,False,False,False
q5-27310076,0,0,False,False,False,False
q5-1506186316153,0,0,False,False,False,False
q5-26810110,0,0,False,False,False,False
q5-1988100263,0,0,False,False,False,False
q5-1506685457043,0,0,False,False,False,False
q5-1506725946254,0,0,False,False,False,False
q5-1505955227120,0,0,False,False,False,False
q5-1506170717202,0,0,False,False,False,False
q5-57820066,0,0,False,False,False,False
q5-1986100434,0,0,False,False,False,False
q5-27430010,0,0,False,False,False,False
q5-1506524326358,0,0,False,False,False,False
q5-1985081142,0,0,False,False,False,False
q5-1512508901201,0,0,False,False,False,False
q5-1509249286132,0,0,False,False,False,False
q5-6810158,0,0,False,False,False,False
q5-21770120,0,0,False,False,False,False
q5-35970071,0,0,False,False,False,False
q5-1861030884,0,0,False,False,False,False
q5-1797081119,0,0,False,False,False,False
q5-1506179157328,0,0,False,False,False,False
q5-1511283267092,0,0,False,False,False,False
q5-6890023,0,0,False,False,False,False
q5-1509214286314,0,0,False,False,False,False
q5-1513295946260,0,0,False,False,False,False
q5-1880520928,0,0,False,False,False,False
q5-1513335005990,0,0,False,False,False,False
q5-1861232143,0,0,False,False,False,False
q5-35820136,0,0,False,False,False,False
q5-1506120736360,0,0,False,False,False,False
q5-1863001776,0,0,False,False,False,False
q5-1979381764,0,0,False,False,False,False
q5-1509101276171,0,0,False,False,False,False
q5-1863801180,0,0,False,False,False,False
q5-1798270110,0,0,False,False,False,False
q5-49820009,0,0,False,False,False,False
q5-2037700296,0,0,False,False,False,False
q5-13110044,0,0,False,False,False,False
q5-1513859099464,0,0,False,False,False,False
q5-1866151159,0,0,False,False,False,False
q5-26516131,0,0,False,False,False,False
q5-2031570293,0,0,False,False,False,False
q5-31550023,0,0,False,False,False,False
q5-2033510475,0,0,False,False,False,False
q5-1801090152,0,0,False,False,False,False
q5-10020069,0,0,False,False,False,False
q5-7900148,0,0,False,False,False,False
q5-7850035,0,0,False,False,False,False
q5-33837272,0,0,False,False,False,False
q5-44790049,0,0,False,False,False,False
q5-15494865,0,0,False,False,False,False
q5-1864391655,0,0,False,False,False,False
q5-1506327798456,0,0,False,False,False,False
q5-1878170062,0,0,False,False,False,False
q5-1856742156,0,0,False,False,False,False
q5-7940009,0,0,False,False,False,False
q5-38811205,0,0,False,False,False,False
q5-1506698186845,0,0,False,False,False,False
q5-1874870633,0,0,False,False,False,False
q5-1870191070,0,0,False,False,False,False
q5-1880550058,0,0,False,False,False,False
q5-1863190961,0,0,False,False,False,False
q5-1509048596058,0,0,False,False,False,False
q5-1871860092,0,0,False,False,False,False
q5-1506718306849,0,0,False,False,False,False
q5-1879130732,0,0,False,False,False,False
q5-2040670574,0,0,False,False,False,False
q5-1513294000230,0,0,False,False,False,False
q5-31880142,0,0,False,False,False,False
q5-45480028,0,0,False,False,False,False
q5-1506520146272,0,0,False,False,False,False
q5-1864352334,0,0,False,False,False,False
q5-1513300146349,0,0,False,False,False,False
q5-23453334,0,0,False,False,False,False
q5-1791510181,0,0,False,False,False,False
q5-7870062,0,0,False,False,False,False
q5-44820035,0,0,False,False,False,False
q5-1514937477531,0,0,False,False,False,False
q5-1513285930549,0,0,False,False,False,False
q5-13640374,0,0,False,False,False,False
q5-1513099967648,0,0,False,False,False,False
q5-44810013,0,0,False,False,False,False
q5-1509222190156,0,0,False,False,False,False
q5-10080001,0,0,False,False,False,False
q5-21830035,0,0,False,False,False,False
q5-46760032,0,0,False,False,False,False
q5-1863770846,0,0,False,False,False,False
q5-1863840499,0,0,False,False,False,False
q5-960052,0,0,False,False,False,False
q5-33300136,0,0,False,False,False,False
q5-26810127,0,0,False,False,False,False
q5-1803060473,0,0,False,False,False,False
q5-1978731214,0,0,False,False,False,False
q5-1798110730,0,0,False,False,False,False
q5-49410029,0,0,False,False,False,False
q5-1513286056694,0,0,False,False,False,False
q5-30535192,0,0,False,False,False,False
q5-1506496436725,0,0,False,False,False,False
q5-20800557,0,0,False,False,False,False
q5-42540099,0,0,False,False,False,False
q5-5990306,0,0,False,False,False,False
q5-1862471526,0,0,False,False,False,False
q5-2035450826,0,0,False,False,False,False
q5-1506233866939,0,0,False,False,False,False
q5-24730101,0,0,False,False,False,False
q5-2032580593,0,0,False,False,False,False
q5-2032670435,0,0,False,False,False,False
q5-9990372,0,0,False,False,False,False
q5-1509071446027,0,0,False,False,False,False
q5-41540098,0,0,False,False,False,False
q5-9990277,0,0,False,False,False,False
q5-5970369,0,0,False,False,False,False
q5-6780262,0,0,False,False,False,False
q5-1506185926105,0,0,False,False,False,False
q5-13060019,0,0,False,False,False,False
q5-1509225236083,0,0,False,False,False,False
q5-1506468388009,0,0,False,False,False,False
q5-45910071,0,0,False,False,False,False
q5-1509225326060,0,0,False,False,False,False
q5-5629499534213120,0,0,False,False,False,False
q5-27300077,0,0,False,False,False,False
q5-1876381512,0,0,False,False,False,False
q5-2121480195,0,0,False,False,False,False
q5-1506182446078,1,1,False,False,False,False
q5-43150053,0,0,False,False,False,False
q5-31490031,0,0,False,False,False,False
q5-1977701350,0,0,False,False,False,False
q5-1513301160107,0,0,False,False,False,False
q5-1978970753,0,0,False,False,False,False
q5-2033800542,0,0,False,False,False,False
q5-1799030407,0,0,False,False,False,False
q5-1856631193,0,0,False,False,False,False
q5-41440061,0,0,False,False,False,False
q5-1506687767399,0,0,False,False,False,False
q5-1513262600350,0,0,False,False,False,False
q5-25750002,0,0,False,False,False,False
q5-28741840,0,0,False,False,False,False
q5-33010046,0,0,False,False,False,False
q5-1984082076,0,0,False,False,False,False
q5-1506494716249,0,0,False,False,False,False
q5-1866091663,0,0,False,False,False,False
q5-2037440684,0,0,False,False,False,False
q5-25681244,0,0,False,False,False,False
q5-22160289,0,0,False,False,False,False
q5-4870393,0,0,False,False,False,False
q5-1512047992365,0,0,False,False,False,False
q5-31300098,0,0,False,False,False,False
q5-28741847,0,0,False,False,False,False
q5-41633751,0,0,False,False,False,False
q5-1792660262,0,0,False,False,False,False
q5-1861491397,0,0,False,False,False,False
q5-1799241845,0,0,False,False,False,False
q5-1289020003,0,0,False,False,False,False
q5-4870147,0,0,False,False,False,False
q5-41690023,0,0,False,False,False,False
q5-1798690265,0,0,False,False,False,False
q5-1863511591,0,0,False,False,False,False
q5-38600054,1,1,False,False,False,False
q5-1972891707,0,0,False,False,False,False
q5-51010011,0,0,False,False,False,False
q5-1506262577411,0,0,False,False,False,False
q5-2037450412,0,0,False,False,False,False
q5-1506263836970,0,0,False,False,False,False
q5-1987230683,0,0,False,False,False,False
q5-45910043,0,0,False,False,False,False
q5-1880470212,0,0,False,False,False,False
q5-1881290765,0,0,False,False,False,False
q5-1873910076,0,0,False,False,False,False
q5-1792860289,0,0,False,False,False,False
q5-1970362321,0,0,False,False,False,False
q5-1506723579943,0,0,False,False,False,False
q5-1512139198865,0,0,False,False,False,False
q5-1509216636214,0,0,False,False,False,False
q5-24850075,0,0,False,False,False,False
q5-45120017,0,0,False,False,False,False
q5-1506170306647,0,0,False,False,False,False
q5-1876820021,0,0,False,False,False,False
q5-1509206366098,0,0,False,False,False,False
q5-1602620223,0,0,False,False,False,False
q5-1876500061,0,0,False,False,False,False
q5-1506705799575,0,0,False,False,False,False
q5-1884020517,0,0,False,False,False,False
q5-39915836,0,0,False,False,False,False
q5-1987350089,0,0,False,False,False,False
q5-18160020,0,0,False,False,False,False
q5-1877191215,0,0,False,False,False,False
q5-3950047,0,0,False,False,False,False
q5-1883200014,0,0,False,False,False,False
q5-1981550739,0,0,False,False,False,False
q5-1873950073,0,0,False,False,False,False
q5-5970036,0,0,False,False,False,False
q5-4880162,0,0,False,False,False,False
q5-101739008,0,0,False,False,False,False
q5-24100062,0,0,False,False,False,False
q5-30360001,0,0,False,False,False,False
q5-31910042,0,0,False,False,False,False
q5-1506709907003,0,0,False,False,False,False
q5-22550037,0,0,False,False,False,False
q5-1860005,0,0,False,False,False,False
q5-1859902167,0,0,False,False,False,False
q5-2030610742,0,0,False,False,False,False
q5-1513277679247,0,0,False,False,False,False
q5-42620050,0,0,False,False,False,False
q5-1977980927,0,0,False,False,False,False
q5-1867112677,0,0,False,False,False,False
q5-1511938421091,0,0,False,False,False,False
q5-1872940093,0,0,False,False,False,False
q5-1877480006,0,0,False,False,False,False
q5-3970045,0,0,False,False,False,False
q5-43940048,0,0,False,False,False,False
q5-1506174547114,0,0,False,False,False,False
q5-1873751474,0,0,False,False,False,False
q5-1872920092,0,0,False,False,False,False
q5-6790061,0,0,False,False,False,False
q5-43530079,0,0,False,False,False,False
q5-1790329,0,0,False,False,False,False
q5-7850237,0,0,False,False,False,False
q5-1512112272297,0,0,False,False,False,False
q5-10020067,0,0,False,False,False,False
q5-14070010,0,0,False,False,False,False
q5-4840137,0,0,False,False,False,False
q5-13390013,0,0,False,False,False,False
q5-2038670395,0,0,False,False,False,False
q5-7880076,0,0,False,False,False,False
q5-1506169786800,0,0,False,False,False,False
q5-4890065,0,0,False,False,False,False
q5-21222755,0,0,False,False,False,False
q5-1509216206868,0,0,False,False,False,False
q5-1509198616064,0,0,False,False,False,False
q5-1882260020,0,0,False,False,False,False
q5-2980433,0,0,False,False,False,False
q5-44910002,0,0,False,False,False,False
q5-1506689377013,0,0,False,False,False,False
q5-1513303116253,0,0,False,False,False,False
q5-1790840019,0,0,False,False,False,False
q5-1583220983,0,0,False,False,False,False
q5-2040170691,0,0,False,False,False,False
q5-1506516536494,0,0,False,False,False,False
q5-1506270127591,0,0,False,False,False,False
q5-1507330976082,0,0,False,False,False,False
q5-1513578677014,0,0,False,False,False,False
q5-1800313,0,0,False,False,False,False
q5-1797076575,0,0,False,False,False,False
q5-43180071,0,0,False,False,False,False
q5-1880690593,0,0,False,False,False,False
q5-12120065,0,0,False,False,False,False
q5-1506500536338,0,0,False,False,False,False
q5-1875490331,0,0,False,False,False,False
q5-1878400640,0,0,False,False,False,False
q5-1506177197587,0,0,False,False,False,False
q6-33300161,0,0,False,False,False,False
q6-1880150100,0,0,False,False,False,False
q6-4850246,0,0,False,False,False,False
q6-108852928,0,0,False,False,False,False
q6-1506720256624,0,18,True,True,True,True
q6-41710041,0,3,True,True,True,True
q6-1506173567420,0,0,False,False,False,False
q6-900355,0,0,False,False,False,False
q6-6790035,0,0,False,False,False,False
q6-1983291765,0,0,False,False,False,False
q6-1506702147455,0,0,False,False,False,False
q6-1506527896539,0,0,False,False,False,False
q6-1505965666056,0,0,False,False,False,False
q6-1513309296134,0,0,False,False,False,False
q6-1792872524,0,0,False,False,False,False
q6-1792430554,0,0,False,False,False,False
q6-1511206652464,0,0,False,False,False,False
q6-80228724,0,0,False,False,False,False
q6-1513306729580,0,0,False,False,False,False
q6-1791430060,0,0,False,False,False,False
q6-1511852806633,0,0,False,False,False,False
q6-960053,0,0,False,False,False,False
q6-1509116128544,0,0,False,False,False,False
q6-1794535803,0,0,False,False,False,False
q6-1795050604,0,0,False,False,False,False
q6-1513295580981,0,0,False,False,False,False
q6-36490190,0,0,False,False,False,False
q6-1860885457,0,0,False,False,False,False
q6-22650009,0,0,False,False,False,False
q6-57800092,0,0,False,False,False,False
q6-3960083,0,0,False,False,False,False
q6-1780397,0,0,False,False,False,False
q6-11080014,0,58,True,True,True,True
q6-13140029,0,0,False,False,False,False
q6-10030057,0,0,False,False,False,False
q6-46050014,0,0,False,False,False,False
q6-2033310456,0,0,False,False,False,False
q6-47900022,0,0,False,False,False,False
q6-1509091185984,0,3,True,True,True,True
q6-2036600679,0,0,False,False,False,False
q6-49360018,0,0,False,False,False,False
q6-29615160,0,0,False,False,False,False
q6-1979411881,0,0,False,False,False,False
q6-1506719027198,0,0,False,False,False,False
q6-28580018,0,0,False,False,False,False
q6-1980860243,0,0,False,False,False,False
q6-1506124216461,0,0,False,False,False,False
q6-45980013,0,0,False,False,False,False
q6-1513295543997,0,0,False,False,False,False
q6-1513348288785,0,1,True,True,True,True
q6-47900019,0,0,False,False,False,False
q6-6770118,0,0,False,False,False,False
q6-1509048566297,0,0,False,False,False,False
q6-1511130070891,0,0,False,False,False,False
q6-48630068,0,0,False,False,False,False
q6-1863361136,0,0,False,False,False,False
q6-1511511836944,0,0,False,False,False,False
q6-1506243617617,0,0,False,False,False,False
q6-16525731,0,0,False,False,False,False
q6-1511132959000,0,0,False,False,False,False
q6-16040058,0,0,False,False,False,False
q6-1876470319,0,0,False,False,False,False
q6-2950070,0,0,False,False,False,False
q6-1790760391,0,0,False,False,False,False
q6-48730022,0,0,False,False,False,False
q6-31490011,0,0,False,False,False,False
q6-28660008,0,0,False,False,False,False
q6-44470115,0,0,False,False,False,False
q6-1793710433,0,0,False,False,False,False
q6-1506181276011,0,0,False,False,False,False
q6-47890074,2,0,False,False,False,False
q6-38600044,0,0,False,False,False,False
q6-37170087,0,0,False,False,False,False
q6-1867300198,0,0,False,False,False,False
q6-1791520423,0,0,False,False,False,False
q6-1863420972,0,0,False,False,False,False
q6-1511133102246,0,0,False,False,False,False
q6-1920002,0,0,False,False,False,False
q6-31930013,0,0,False,False,False,False
q6-1796142111,0,0,False,False,False,False
q6-1984120998,0,0,False,False,False,False
q6-37240003,0,0,False,False,False,False
q6-51010015,0,0,False,False,False,False
q6-1798250621,0,0,False,False,False,False
q6-49670063,0,0,False,False,False,False
q6-46290061,0,0,False,False,False,False
q6-1506500676261,0,0,False,False,False,False
q6-1802030357,0,0,False,False,False,False
q6-1859473908,0,0,False,False,False,False
q6-47560075,0,0,False,False,False,False
q6-1506520226394,0,0,False,False,False,False
q6-42900016,0,0,False,False,False,False
q6-1508146756018,0,0,False,False,False,False
q6-1506183456116,0,0,False,False,False,False
q6-940125,0,0,False,False,False,False
q6-1790760297,0,0,False,False,False,False
q6-1506508636412,0,0,False,False,False,False
q6-1797540044,0,144,True,True,True,True
q6-1864280925,0,0,False,False,False,False
q6-1875390063,0,0,False,False,False,False
q6-5980371,0,0,False,False,False,False
q6-1505960736188,0,0,False,False,False,False
q6-38901168,0,0,False,False,False,False
q6-930029,0,0,False,False,False,False
q6-1514714197393,0,0,False,False,False,False
q6-1984351074,0,0,False,False,False,False
q6-15580006,0,0,False,False,False,False
q6-48360102,0,0,False,False,False,False
q6-1513291679722,0,0,False,False,False,False
q6-39810013,0,0,False,False,False,False
q6-1506177516607,0,2,True,True,True,True
q6-1506700426462,0,0,False,False,False,False
q6-1860774854,0,0,False,False,False,False
q6-35820134,0,0,False,False,False,False
q6-1857631417,0,0,False,False,False,False
q6-25580019,0,0,False,False,False,False
q6-1505909746847,0,10,True,True,True,True
q6-1880340042,0,0,False,False,False,False
q6-1800063,0,0,False,False,False,False
q6-1984191059,0,0,False,False,False,False
q6-2036030534,0,0,False,False,False,False
q6-1509228726199,0,0,False,False,False,False
q6-1506262537775,0,0,False,False,False,False
q6-1908860284,0,0,False,False,False,False
q6-1875790634,0,0,False,False,False,False
q6-33815269,0,0,False,False,False,False
q6-45430020,0,0,False,False,False,False
q6-15070006,0,2,True,True,True,True
q6-1513290166294,0,0,False,False,False,False
q6-1966791433,0,0,False,False,False,False
q6-1513279968806,0,0,False,False,False,False
q6-7900429,0,0,False,False,False,False
q6-31910057,0,0,False,False,False,False
q6-1984430497,0,0,False,False,False,False
q6-2033450476,0,0,False,False,False,False
q6-1793550727,0,0,False,False,False,False
q6-2031660564,0,0,False,False,False,False
q6-23742836,0,0,False,False,False,False
q6-1994840013,0,113,True,True,True,True
q6-1506491596226,0,0,False,False,False,False
q6-14690018,0,0,False,False,False,False
q6-1506180576132,0,0,False,False,False,False
q6-1859802304,0,0,False,False,False,False
q6-1860384777,0,0,False,False,False,False
q6-10650227,0,0,False,False,False,False
q6-1512501290024,0,0,False,False,False,False
q6-2980123,0,0,False,False,False,False
q6-36370055,0,0,False,False,False,False
q6-1513301279844,0,0,False,False,False,False
q6-1506522536093,0,0,False,False,False,False
q6-2034580327,0,0,False,False,False,False
q6-5961640,0,1,True,True,True,True
q6-1513981047985,0,0,False,False,False,False
q6-40790007,0,0,False,False,False,False
q6-37060037,0,3,True,True,True,True
q6-10480124,0,0,False,False,False,False
q6-1971931894,0,0,False,False,False,False
q6-5961559,0,0,False,False,False,False
q6-1513384817120,0,0,False,False,False,False
q6-19864323,0,0,False,False,False,False
q6-42800007,0,0,False,False,False,False
q6-25620005,0,24,True,True,True,True
q6-1511268306814,0,0,False,False,False,False
q6-27020002,0,0,False,False,False,False
q6-25990034,0,0,False,False,False,False
q6-39060023,0,0,False,False,False,False
q6-1860904624,0,0,False,False,False,False
q6-29430033,0,0,False,False,False,False
q6-1506704457092,0,0,False,False,False,False
q6-10030449,0,0,False,False,False,False
q6-970010,0,0,False,False,False,False
q6-1975270594,0,0,False,False,False,False
q6-1512048452131,0,0,False,False,False,False
q6-1883161351,0,0,False,False,False,False
q6-33300138,0,0,False,False,False,False
q6-1795540309,0,0,False,False,False,False
q6-1880280026,0,0,False,False,False,False
q6-10860006,0,1,True,True,True,True
q6-1976211510,0,0,False,False,False,False
q6-1877742151,0,0,False,False,False,False
q6-1506171966657,0,0,False,False,False,False
q6-1967792474,0,0,False,False,False,False
q6-47910028,0,0,False,False,False,False
q6-26760084,0,0,False,False,False,False
q6-1511513788902,0,0,False,False,False,False
q6-42050109,0,0,False,False,False,False
q6-1982620835,0,0,False,False,False,False
q6-1859473956,0,0,False,False,False,False
q6-6820070,0,0,False,False,False,False
q6-52936492,0,0,False,False,False,False
q6-35380045,0,0,False,False,False,False
q6-7870349,0,0,False,False,False,False
q6-47500058,0,0,False,False,False,False
q6-1506164777212,0,0,False,False,False,False
q6-2033800529,0,0,False,False,False,False
q6-34530049,0,0,False,False,False,False
q6-1797370124,0,0,False,False,False,False
q6-1878800409,0,0,False,False,False,False
q6-19100171,0,0,False,False,False,False
q6-1509202436664,0,0,False,False,False,False
q6-1794850186,0,0,False,False,False,False
q6-1791991074,0,0,False,False,False,False
q6-1867031436,0,0,False,False,False,False
q6-41620016,0,0,False,False,False,False
q6-2028910764,0,0,False,False,False,False
q6-970037,0,0,False,False,False,False
q6-1506500486191,0,0,False,False,False,False
q6-12170495,0,0,False,False,False,False
q6-1986220805,0,0,False,False,False,False
q6-1344240419,0,1,True,True,True,True
q6-6780442,0,0,False,False,False,False
q6-10080019,0,0,False,False,False,False
q6-4870151,0,0,False,False,False,False
q6-33160018,0,0,False,False,False,False
q6-1795631360,0,0,False,False,False,False
q6-13060029,0,0,False,False,False,False
q6-20120054,0,0,False,False,False,False
q6-1980421227,0,0,False,False,False,False
q6-41070083,0,0,False,False,False,False
q6-1512146326692,0,0,False,False,False,False
q6-1892890187,0,0,False,False,False,False
q6-37170074,0,0,False,False,False,False
q6-50570116,0,0,False,False,False,False
q6-38080036,0,0,False,False,False,False
q6-48650045,0,0,False,False,False,False
q6-1511090432995,0,0,False,False,False,False
q6-11020029,0,0,False,False,False,False
q6-1984530276,0,0,False,False,False,False
